1843,8155,5414
5421,224,1985
2174,7608,3796
1867,6748,582
4441,5774,4211
954,6360,1876
5750,1689,8015
6789,5625,6753
3197,5626,1751
5961,746,6357
4107,4289,2431
2708,1784,6113
5273,5489,1410
1398,7792,8054
3229,556,6193
4972,3266,5036
3050,2346,1277
7532,3140,2055
7689,5825,1224
1240,2743,7032
484,745,3984
3252,4296,6281
7433,7433,186
7835,7610,7856
7625,7858,2541
1689,2370,3497
3000,1563,2781
6530,4525,7156
6499,7608,8011
7001,3554,3897
3946,4134,7597
873,141,9
3515,4578,3999
4965,4301,1104
3655,5160,4735
3386,8175,4810
5399,2174,1634
3520,3520,6459
423,2731,977
5374,7205,572
1659,1331,6393
2308,3273,4127
498,6805,6000
4863,4863,5601
4863,880,2888
4885,1946,1872
462,5308,1797
6468,7850,4734
4318,1954,5527
3368,3466,7922
2386,7422,5886
7795,1938,4450
3752,6881,4229
1048,2050,2901
701,2365,348
4113,5107,2383
6287,3498,3858
1491,899,7667
1662,2872,3889
4591,5960,3080
1120,127,5644
3516,5136,6929
3834,6673,7228
1230,4165,3454
6190,5348,3410
3878,1424,1884
2458,3969,5896
5241,889,5973
6956,4296,7955
105,2806,2259
4976,2140,2767
2157,5193,3717
1964,1938,7584
511,2993,2592
3098,7427,3577
6721,431,7607
2107,3309,4481
1240,3770,2655
3787,7550,700
7232,3170,7441
5193,4549,3956
6485,935,7061
3197,1834,6406
7450,5297,6697
5228,5422,1398
120,3894,3804
1421,3490,7358
5603,3095,3465
4289,4107,6141
3908,6290,6031
2178,696,672
1946,7201,3305
7107,3386,291
6443,3359,7361
1325,2708,6874
6748,2760,1166
5969,5644,746
5699,3245,2222
1932,3285,2814
8142,5478,6292
3201,7871,4033
4674,1437,7025
2004,3925,4616
4019,1113,2116
1896,886,7698
4050,2089,6619
4128,3360,4007
7336,5277,6878
213,6961,7642
4965,3069,5798
496,4943,5847
313,5275,6336
1571,4787,803
7744,994,2944
6572,2020,2740
7636,7666,3547
8143,5067,3003
5310,4249,3029
7278,8140,26
3411,5187,6753
7787,7779,4029
2989,6915,4006
890,890,172
7346,7079,2891
5411,7499,8053
2174,5555,1273
6071,3703,7741
567,1590,7109
3804,6290,4618
4456,6019,496
5361,3264,4678
7566,5566,4957
7871,5315,6844
4715,704,6416
1354,7017,4506
6724,7201,4836
7499,730,905
4910,4910,5942
5030,7306,7165
2291,6793,2826
2010,5315,1821
3252,6175,2002
6617,4298,3204
3297,1643,26
5594,2011,2360
3481,3718,4228
2798,1995,6519
5922,6564,7284
4989,6074,2992
5447,8137,7428
3772,2395,3449
8026,3124,5741
6403,6403,1788
2388,5451,6765
5989,7450,8011
925,3049,7554
5027,4957,6403
484,4867,4100
7605,3860,7855
1331,7088,4978
1149,780,3565
5263,6233,7939
7441,1938,3111
7672,6556,2515
3637,1072,96
868,4964,3144
2937,1256,7022
4552,7865,5795
7113,6499,5961
4911,5523,3492
8097,5555,1686
604,7909,19
2928,6834,5923
4863,1797,3563
3612,4863,3096
7871,5055,40
8057,5076,3558
3370,4505,7573
1090,64,2980
6914,1696,4191
2341,6735,1475
7895,2089,7606
354,6443,3254
6854,7672,5208
2558,3100,2881
7832,6826,1980
6329,6039,6438
1839,3778,534
2174,4965,5829
3577,798,6914
7806,4611,5070
3491,6168,766
4515,5854,544
4597,5451,5090
3602,5354,5241
5292,6486,3886
4852,7128,8104
1885,3725,4804
5374,810,8086
3165,1469,4371
6623,6628,1741
3443,7400,3891
5314,5656,1041
7298,4123,2763
5174,6525,338
2909,2560,2160
6813,6813,84
5726,7851,6843
376,4265,3062
6725,1978,3150
5348,7128,299
1628,7128,1510
4965,7520,3101
3308,3895,6179
988,1462,7371
2919,6788,5017
4575,7834,7895
6137,6538,1265
3921,140,1524
2935,4202,6687
8038,957,2191
5949,4180,7907
3995,7524,6947
2130,921,4772
1348,1348,1900
6620,7226,6528
4092,2023,4597
